subtitle_id,start,end,micro_id,status,source_text
S2782,01:49:42.96,01:49:47.39,M150,已覆盖并人工复核,roughly 1 million uh characters so
S2783,01:49:45.19,01:49:48.87,M150,已覆盖并人工复核,roughly 1 million tokens but you have to
S2784,01:49:47.39,01:49:50.43,M150,已覆盖并人工复核,remember that opening I is different
S2785,01:49:48.88,01:49:53.63,M150,已覆盖并人工复核,vocabulary they're not on the Character
S2786,01:49:50.43,01:49:55.59,M150,已覆盖并人工复核,level they use these um subword chunks
S2787,01:49:53.63,01:49:58.40,M150,已覆盖并人工复核,of words and so they have a vocabulary
S2788,01:49:55.59,01:50:01.56,M150,已覆盖并人工复核,"of 50,000 roughly elements and so their"
S2789,01:49:58.39,01:50:03.31,M150,已覆盖并人工复核,sequences are a bit more condensed so
S2790,01:50:01.56,01:50:05.52,M150,已覆盖并人工复核,our data set the Shakespeare data set
S2791,01:50:03.31,01:50:09.27,M151,已覆盖并人工复核,"would be probably around 300,000 uh"
S2792,01:50:05.52,01:50:11.56,M151,已覆盖并人工复核,tokens in the open AI vocabulary roughly
S2793,01:50:09.27,01:50:14.51,M151,已覆盖并人工复核,so we trained about 10 million parameter
S2794,01:50:11.56,01:50:16.76,M151,已覆盖并人工复核,"model on roughly 300,000 tokens now when"
S2795,01:50:14.52,01:50:20.04,M151,已覆盖并人工复核,you go to the gpt3
S2796,01:50:16.76,01:50:22.32,M151,已覆盖并人工复核,paper and you look at the Transformers
S2797,01:50:20.03,01:50:24.47,M151,已覆盖并人工复核,that they trained they trained a number
S2798,01:50:22.31,01:50:27.00,M151,已覆盖并人工复核,of trans Transformers of different sizes
S2799,01:50:24.47,01:50:29.35,M151,已覆盖并人工复核,but the biggest Transformer here has 175
S2800,01:50:27.00,01:50:31.80,M151,已覆盖并人工复核,billion parameters uh so ours is again
S2801,01:50:29.35,01:50:34.23,M151,已覆盖并人工复核,10 million they used this number of
S2802,01:50:31.80,01:50:36.96,M151,已覆盖并人工复核,layers in the Transformer this is the
S2803,01:50:34.23,01:50:39.75,M152,已覆盖并人工复核,nmed this is the number of heads and
S2804,01:50:36.96,01:50:43.15,M152,已覆盖并人工复核,this is the head size and then this is
S2805,01:50:39.76,01:50:46.15,M152,已覆盖并人工复核,the batch size uh so ours was
S2806,01:50:43.15,01:50:47.92,M152,已覆盖并人工复核,65 and the learning rate is similar now
S2807,01:50:46.15,01:50:51.15,M152,已覆盖并人工复核,when they train this Transformer they
S2808,01:50:47.92,01:50:53.15,M152,已覆盖并人工复核,trained on 300 billion tokens so again
S2809,01:50:51.15,01:50:56.03,M152,已覆盖并人工复核,"remember ours is about 300,000"
S2810,01:50:53.15,01:50:57.87,M152,已覆盖并人工复核,so this is uh about a millionfold
S2811,01:50:56.03,01:50:59.31,M152,已覆盖并人工复核,increase and this number would not be
S2812,01:50:57.88,01:51:01.71,M152,已覆盖并人工复核,even that large by today's standards
S2813,01:50:59.31,01:51:04.67,M152,已覆盖并人工复核,you'd be going up uh 1 trillion and
S2814,01:51:01.71,01:51:06.39,M152,已覆盖并人工复核,above so they are training a
S2815,01:51:04.67,01:51:10.00,M152,已覆盖并人工复核,significantly larger
S2816,01:51:06.39,01:51:12.07,M153,已覆盖并人工复核,model on uh a good chunk of the internet
S2817,01:51:10.00,01:51:13.63,M153,已覆盖并人工复核,and that is the pre-training stage but
S2818,01:51:12.07,01:51:15.39,M153,已覆盖并人工复核,otherwise these hyper parameters should
S2819,01:51:13.63,01:51:17.15,M153,已覆盖并人工复核,be fairly recognizable to you and the
S2820,01:51:15.39,01:51:18.39,M153,已覆盖并人工复核,architecture is actually like nearly
S2821,01:51:17.15,01:51:20.51,M153,已覆盖并人工复核,identical to what we implemented
S2822,01:51:18.39,01:51:22.92,M153,已覆盖并人工复核,ourselves but of course it's a massive
S2823,01:51:20.52,01:51:24.48,M153,已覆盖并人工复核,infrastructure challenge to train this
S2824,01:51:22.92,01:51:27.15,M153,已覆盖并人工复核,you're talking about typically thousands
S2825,01:51:24.47,01:51:29.95,M153,已覆盖并人工复核,of gpus having to you know talk to each
S2826,01:51:27.15,01:51:32.00,M153,已覆盖并人工复核,other to train models of this size so
S2827,01:51:29.96,01:51:33.27,M153,已覆盖并人工复核,that's just a pre-training stage now
S2828,01:51:32.00,01:51:35.96,M153,已覆盖并人工复核,after you complete the pre-training
S2829,01:51:33.27,01:51:38.00,M153,已覆盖并人工复核,stage uh you don't get something that
S2830,01:51:35.96,01:51:40.63,M153,已覆盖并人工复核,responds to your questions with answers
S2831,01:51:38.00,01:51:41.59,M154,已覆盖并人工复核,and is not helpful and Etc you get a
S2832,01:51:40.63,01:51:44.56,M154,已覆盖并人工复核,document
S2833,01:51:41.59,01:51:46.23,M154,已覆盖并人工复核,completer right so it babbles but it
S2834,01:51:44.56,01:51:48.23,M154,已覆盖并人工复核,doesn't Babble Shakespeare it babbles
S2835,01:51:46.23,01:51:50.00,M154,已覆盖并人工复核,internet it will create arbitrary news
S2836,01:51:48.23,01:51:51.51,M154,已覆盖并人工复核,articles and documents and it will try
S2837,01:51:50.00,01:51:52.67,M154,已覆盖并人工复核,to complete documents because that's
S2838,01:51:51.52,01:51:54.59,M154,已覆盖并人工复核,what it's trained for it's trying to
S2839,01:51:52.67,01:51:56.39,M154,已覆盖并人工复核,complete the sequence so when you give
S2840,01:51:54.59,01:51:58.76,M154,已覆盖并人工复核,it a question it would just uh
S2841,01:51:56.39,01:52:00.39,M154,已覆盖并人工复核,potentially just give you more questions
S2842,01:51:58.76,01:52:02.67,M154,已覆盖并人工复核,it would follow with more questions it
S2843,01:52:00.39,01:52:05.27,M154,已覆盖并人工复核,will do whatever it looks like the some
S2844,01:52:02.67,01:52:07.19,M154,已覆盖并人工复核,close document would do in the training
S2845,01:52:05.27,01:52:08.43,M154,已覆盖并人工复核,data on the internet and so who knows
S2846,01:52:07.19,01:52:11.15,M154,已覆盖并人工复核,you're getting kind of like undefined
S2847,01:52:08.43,01:52:13.15,M155,已覆盖并人工复核,Behavior it might basically answer with
S2848,01:52:11.15,01:52:15.03,M155,已覆盖并人工复核,to questions with other questions it
S2849,01:52:13.15,01:52:17.07,M155,已覆盖并人工复核,might ignore your question it might just
S2850,01:52:15.03,01:52:20.56,M155,已覆盖并人工复核,try to complete some news article it's
S2851,01:52:17.07,01:52:22.31,M155,已覆盖并人工复核,totally unineed as we say so the second
S2852,01:52:20.56,01:52:25.32,M155,已覆盖并人工复核,fine-tuning stage is to actually align
S2853,01:52:22.31,01:52:28.59,M155,已覆盖并人工复核,it to be an assistant and uh this is the
S2854,01:52:25.31,01:52:30.39,M155,已覆盖并人工复核,second stage and so this chat GPT block
S2855,01:52:28.59,01:52:34.23,M155,已覆盖并人工复核,post from openi talks a little bit about
S2856,01:52:30.39,01:52:36.75,M155,已覆盖并人工复核,how the stage is achieved we basically
S2857,01:52:34.23,01:52:39.00,M155,已覆盖并人工复核,um there's roughly three steps to to
S2858,01:52:36.76,01:52:41.15,M155,已覆盖并人工复核,this stage uh so what they do here is
S2859,01:52:39.00,01:52:42.88,M156,已覆盖并人工复核,they start to collect training data that
S2860,01:52:41.15,01:52:44.51,M156,已覆盖并人工复核,looks specifically like what an
S2861,01:52:42.88,01:52:46.00,M156,已覆盖并人工复核,assistant would do so these are
S2862,01:52:44.52,01:52:47.84,M156,已覆盖并人工复核,documents that have to format where the
S2863,01:52:46.00,01:52:50.15,M156,已覆盖并人工复核,question is on top and then an answer is
S2864,01:52:47.84,01:52:51.92,M156,已覆盖并人工复核,below and they have a large number of
S2865,01:52:50.15,01:52:53.83,M156,已覆盖并人工复核,these but probably not on the order of
S2866,01:52:51.92,01:52:58.11,M156,已覆盖并人工复核,the internet uh this is probably on the
S2867,01:52:53.84,01:53:00.71,M156,已覆盖并人工复核,of maybe thousands of examples and so
S2868,01:52:58.11,01:53:03.43,M156,已覆盖并人工复核,they they then fine-tune the model to
S2869,01:53:00.71,01:53:05.19,M156,已覆盖并人工复核,basically only focus on documents that
S2870,01:53:03.43,01:53:07.39,M156,已覆盖并人工复核,look like that and so you're starting to
S2871,01:53:05.19,01:53:08.79,M156,已覆盖并人工复核,slowly align it so it's going to expect
S2872,01:53:07.39,01:53:11.55,M156,已覆盖并人工复核,a question at the top and it's going to
S2873,01:53:08.80,01:53:13.59,M156,已覆盖并人工复核,expect to complete the answer and uh
S2874,01:53:11.56,01:53:14.96,M157,已覆盖并人工复核,these very very large models are very
S2875,01:53:13.59,01:53:16.84,M157,已覆盖并人工复核,sample efficient during their
S2876,01:53:14.96,01:53:19.07,M157,已覆盖并人工复核,fine-tuning so this actually somehow
S2877,01:53:16.84,01:53:20.96,M157,已覆盖并人工复核,works but that's just step one that's
S2878,01:53:19.07,01:53:23.19,M157,已覆盖并人工复核,just fine tuning so then they actually
S2879,01:53:20.96,01:53:25.48,M157,已覆盖并人工复核,have more steps where okay the second
S2880,01:53:23.19,01:53:27.00,M157,已覆盖并人工复核,step is you let the model respond and
S2881,01:53:25.47,01:53:29.19,M157,已覆盖并人工复核,then different Raiders look at the
S2882,01:53:27.00,01:53:30.67,M157,已覆盖并人工复核,different responses and rank them for
S2883,01:53:29.19,01:53:32.51,M157,已覆盖并人工复核,their preference as to which one is
S2884,01:53:30.67,01:53:35.07,M157,已覆盖并人工复核,better than the other they use that to
S2885,01:53:32.52,01:53:37.07,M157,已覆盖并人工复核,train a reward model so they can predict
S2886,01:53:35.07,01:53:39.92,M157,已覆盖并人工复核,uh basically using a different network
S2887,01:53:37.07,01:53:43.15,M157,已覆盖并人工复核,how much of any candidate
S2888,01:53:39.92,01:53:45.03,M157,已覆盖并人工复核,response would be desirable and then
S2889,01:53:43.15,01:53:47.51,M158,已覆盖并人工复核,once they have a reward model they run
S2890,01:53:45.03,01:53:49.63,M158,已覆盖并人工复核,po which is a form of polic policy
S2891,01:53:47.52,01:53:53.00,M158,已覆盖并人工复核,gradient um reinforcement learning
S2892,01:53:49.63,01:53:55.76,M158,已覆盖并人工复核,Optimizer to uh fine-tune this sampling
S2893,01:53:53.00,01:53:59.11,M158,已覆盖并人工复核,policy uh so that the answers that the
S2894,01:53:55.76,01:54:02.15,M158,已覆盖并人工复核,GP chat GPT now generates are expected
S2895,01:53:59.11,01:54:04.63,M158,已覆盖并人工复核,to score a high reward according to the
S2896,01:54:02.15,01:54:07.11,M158,已覆盖并人工复核,reward model and so basically there's a
S2897,01:54:04.63,01:54:09.19,M158,已覆盖并人工复核,whole aligning stage here or fine-tuning
S2898,01:54:07.11,01:54:11.79,M158,已覆盖并人工复核,stage it's got multiple steps in between
S2899,01:54:09.19,01:54:14.47,M158,已覆盖并人工复核,there as well and it takes the model
S2900,01:54:11.80,01:54:16.96,M158,已覆盖并人工复核,from being a document completer to a
S2901,01:54:14.47,01:54:19.19,M159,已覆盖并人工复核,question answerer and that's like a
S2902,01:54:16.96,01:54:21.43,M159,已覆盖并人工复核,whole separate stage a lot of this data
S2903,01:54:19.19,01:54:24.03,M159,已覆盖并人工复核,is not available publicly it is internal
S2904,01:54:21.43,01:54:27.31,M159,已覆盖并人工复核,to open AI and uh it's much harder to
S2905,01:54:24.03,01:54:29.59,M159,已覆盖并人工复核,replicate this stage um and so that's
S2906,01:54:27.31,01:54:31.19,M159,已覆盖并人工复核,roughly what would give you a chat GPT
S2907,01:54:29.59,01:54:32.92,M159,已覆盖并人工复核,and nanog GPT focuses on the
S2908,01:54:31.19,01:54:35.00,M159,已覆盖并人工复核,pre-training stage okay and that's
S2909,01:54:32.92,01:54:38.67,M159,已覆盖并人工复核,everything that I wanted to cover today
S2910,01:54:35.00,01:54:41.80,M159,已覆盖并人工复核,so we trained to summarize a decoder
S2911,01:54:38.67,01:54:43.92,M159,已覆盖并人工复核,only Transformer following this famous
S2912,01:54:41.80,01:54:47.27,M159,已覆盖并人工复核,paper attention is all you need from
S2913,01:54:43.92,01:54:50.39,M159,已覆盖并人工复核,2017 and so that's basically a GPT we
S2914,01:54:47.27,01:54:52.75,M160,已覆盖并人工复核,trained it on Tiny Shakespeare and got
S2915,01:54:50.39,01:54:54.63,M160,已覆盖并人工复核,sensible results
S2916,01:54:52.76,01:54:57.59,M160,已覆盖并人工复核,all of the training code is
S2917,01:54:54.63,01:55:01.76,M160,已覆盖并人工复核,roughly 200 lines of code I will be
S2918,01:54:57.59,01:55:04.19,M160,已覆盖并人工复核,releasing this um code base so also it
S2919,01:55:01.76,01:55:05.80,M160,已覆盖并人工复核,comes with all the git log commits along
S2920,01:55:04.19,01:55:08.11,M160,已覆盖并人工复核,the way as we built it
S2921,01:55:05.80,01:55:10.96,M160,已覆盖并人工复核,up in addition to this code I'm going to
S2922,01:55:08.11,01:55:13.47,M160,已覆盖并人工复核,release the um notebook of course the
S2923,01:55:10.96,01:55:16.48,M160,已覆盖并人工复核,Google collab and I hope that gave you a
S2924,01:55:13.47,01:55:19.27,M160,已覆盖并人工复核,sense for how you can train um these
S2925,01:55:16.47,01:55:20.95,M160,已覆盖并人工复核,models like say gpt3 that will be um
S2926,01:55:19.27,01:55:22.47,M161,已覆盖并人工复核,architecturally basically identical to
S2927,01:55:20.96,01:55:24.39,M161,已覆盖并人工复核,what we have but they are somewhere
S2928,01:55:22.47,01:55:27.59,M161,已覆盖并人工复核,"between 10,000 and 1 million times"
S2929,01:55:24.39,01:55:30.55,M161,已覆盖并人工复核,bigger depending on how you count and so
S2930,01:55:27.59,01:55:32.00,M161,已覆盖并人工复核,uh that's all I have for now uh we did
S2931,01:55:30.56,01:55:33.92,M161,已覆盖并人工复核,not talk about any of the fine-tuning
S2932,01:55:32.00,01:55:35.47,M161,已覆盖并人工复核,stages that would typically go on top of
S2933,01:55:33.92,01:55:36.56,M161,已覆盖并人工复核,this so if you're interested in
